#{"t_start": 1773656329.683753, "env_id": "None"}
r,l,t
-94.379425,298,539.613379
121.74066,295,539.63104
-364.23776,266,543.562141
-671.747,278,543.59197
-347.56,346,543.694975
-541.5969,398,543.77906
-611.8176,291,543.931227
-758.45624,394,544.021784
-547.5432,361,544.103034
-529.4339,401,544.225125
-1656.553,435,544.420721
-328.84863,327,544.469182
-1000.7004,410,544.48051
-3.1937256,282,544.539669
-276.99597,271,544.764528
-718.33954,408,544.866784
-280.669,366,544.879885
-368.822,363,544.936307
-14.007385,248,545.15207
-170.75536,268,545.161582
-719.0012,387,545.190831
-1121.0482,416,545.389654
-1156.8297,421,545.594522
-947.1021,423,545.604359
45.361496,248,545.641584
-1460.7491,456,545.662653
4.705597,271,547.90563
-406.32956,317,547.97802
5.29393,282,547.982121
-848.8527,370,548.111242
15.014923,234,548.181309
-319.91644,299,548.312459
-1125.6118,425,548.454449
127.060265,250,548.45449
-955.17706,369,548.51071
41.969482,230,548.561701
103.32691,243,548.713689
24.942322,313,548.787097
-271.2109,230,548.805305
-108.051605,309,548.836465
-349.60086,319,549.064738
-11.761261,269,549.144573
-996.1168,365,549.200819
-318.2511,353,549.209394
-397.9208,402,549.515044
-525.7013,359,549.543464
-413.05353,334,549.573149
-444.03058,366,549.600448
-110.600494,222,549.877018
-215.69156,267,549.895827
-142.76056,428,550.008755
-1407.82,461,550.072545
-153.70967,295,552.001348
-119.79796,252,552.083779
-267.48572,391,552.096723
-203.20377,229,552.26207
-1142.0825,410,552.322964
-530.37085,359,552.473574
-525.5089,381,552.512869
-1162.5177,422,552.714681
-305.71643,393,552.741461
-325.21304,257,552.788601
-530.6206,435,552.96526
-129.92285,294,553.060878
-464.6092,262,553.097358
-160.05653,307,553.101455
-931.369,407,553.417504
-136.30959,297,553.432308
-950.1383,386,553.491825
-105.2401,375,553.516041
-87.07585,249,553.77473
-312.18878,340,553.793188
-860.25385,347,553.852288
-789.9262,428,553.868446
-361.08435,359,556.157663
-535.9196,387,556.216037
-107.30008,342,556.269589
-1116.7705,399,556.325146
-158.51775,309,556.538904
-210.9903,327,556.604584
-167.00452,350,556.706138
-232.58801,415,556.730604
118.35692,246,556.873136
-287.33347,374,556.940741
23.234192,219,556.944352
-17.443893,234,556.985859
154.67949,229,557.229992
-795.3102,375,557.275186
-993.09924,389,557.355383
-977.5735,416,557.385713
-447.7423,342,557.597003
-311.3769,315,557.612446
-507.49094,357,557.748319
-719.1753,416,557.850762
26.773926,294,557.932569
-412.26093,377,558.039302
-108.64314,279,558.06336
139.038,258,558.209928
-842.96094,407,558.301571
-69.70741,340,558.420145
-204.19647,325,558.429316
93.334724,220,560.257436
-60.68405,258,560.41551
155.23573,219,560.492683
-518.67706,398,560.71706
-1518.8718,475,560.755925
151.99783,274,560.78343
-971.0302,391,560.833869
-52.170486,259,561.045804
-360.5611,326,561.078434
-168.98065,298,561.165535
-1483.2677,418,561.24744
3.6579285,277,561.388554
-1191.9911,438,561.527493
-600.5856,278,561.553473
-1196.9706,432,561.6359
-889.5383,417,561.831259
-262.5686,286,561.855973
-695.30817,365,561.91183
24.81845,274,561.929254
191.45038,218,562.08812
-208.5027,387,564.304788
-133.05487,319,564.334423
-772.79724,458,564.48763
-144.96486,354,564.55133
-37.07074,232,566.368526
-664.3684,335,566.556252
174.26074,248,566.705986
-530.3685,317,566.756398
-165.68065,248,566.852633
-1480.707,464,566.856493
-30.305847,237,566.968266
96.473236,287,567.069598
-424.5233,276,567.145299
-456.3225,370,567.252121
-37.944763,282,567.26976
126.952034,299,567.384545
68.08403,231,567.490699
-705.7035,379,567.543435
40.737488,251,567.647327
-509.58636,406,567.692915
-198.14555,265,567.769572
141.47736,232,567.889748
-1159.4219,370,567.929424
-128.3764,252,567.954028
41.92018,333,568.118774
129.31522,217,568.118816
-65.36363,312,568.282736
-1036.311,382,568.329877
137.66055,219,568.345135
11.049133,263,568.389555
-19.040222,297,568.588892
-288.7138,238,570.187979
-53.338394,288,570.232311
-812.14154,435,570.478687
-352.55444,366,570.611488
-97.021286,339,570.622197
-1454.2644,380,570.629476
-453.25937,390,570.88982
11.234512,311,570.938269
-604.864,295,570.938307
-189.21336,313,570.950575
161.98296,238,571.186387
-223.59628,283,571.245821
-512.6997,380,571.286675
-724.1404,421,571.373891
-61.866745,274,571.537313
-517.983,359,571.57527
-368.1247,403,571.747142
-14.742065,330,571.760104
-217.38214,280,571.866482
-742.58685,350,571.983127
-273.9441,230,572.147082
-484.65683,342,572.163252
-766.7611,401,572.219549
5.398697,245,572.27686
-8.839203,270,572.4486
-335.49493,362,574.415611
-403.09488,393,574.575278
-1077.6787,468,574.601851
13.476456,280,574.625072
124.81254,268,574.8815
-1064.8827,398,574.881542
-793.4416,385,575.062651
-850.34204,413,575.069929
-52.15497,230,575.139047
-609.84985,363,575.291046
-528.3682,344,575.516115
-536.5904,414,575.5172
-916.703,416,575.527798
120.495514,228,575.53527
-235.82597,251,575.801713
-195.7975,327,575.866268
-300.27496,337,575.87588
-803.0152,452,576.037559
-211.61505,250,576.164688
154.0441,244,576.167826
-633.04297,405,576.267419
161.5408,224,576.404643
-513.63837,414,576.480508
-865.2872,409,576.598959
-1165.1682,375,578.325083
79.32102,254,578.339032
56.359665,248,578.565486
-632.4113,383,578.590729
-292.44006,243,578.624701
-344.24185,335,578.727795
-31.098999,251,578.823689
-383.5101,348,578.94933
-540.6802,407,579.044587
-342.18787,362,579.101766
-104.41867,278,579.242815
-654.9077,410,579.25371
-254.64166,423,579.48009
-261.16495,404,579.520122
106.06245,269,579.525809
-1252.4445,452,579.708535
123.87962,236,579.731528
109.25544,249,579.799558
-358.76425,369,579.925136
55.55104,256,580.009793
-63.742798,299,580.105101
-1300.2,434,580.170965
-204.17955,361,580.295484
-267.7416,287,580.30072
-15.829361,302,582.088229
-306.38928,394,582.125318
1.1078491,235,582.164483
-550.419,283,582.244688
4.7439117,305,582.452811
-238.18643,270,582.4763
-364.14432,374,582.56198
-418.71967,332,582.606999
90.61039,277,582.79227
3.8713226,321,582.816729
124.29051,254,582.85198
-649.0474,330,582.990072
-507.31006,304,583.171723
-85.43814,296,583.196113
135.13065,229,583.246619
-721.3134,401,583.250593
121.086426,311,583.513877
-63.96553,296,583.551718
-518.22516,376,583.556773
-1504.9232,420,583.671268
-317.37213,335,585.525449
-524.77997,358,585.586979
-64.1232,245,585.594261
-1012.183,443,585.684203
3.0750427,250,585.789735
-348.5787,292,585.897351
-172.6162,303,587.620936
-1598.0145,414,587.660292
28.045013,248,587.814346
-383.10754,394,587.860293
150.95488,219,587.935055
-390.3838,376,588.072796
104.788475,217,588.108187
-223.63977,302,588.151518
-636.41406,402,588.361316
-91.14259,274,588.435731
-251.32977,405,588.498331
-242.87173,406,588.531246
-355.6713,288,588.66832
-129.00554,293,588.750922
-332.61902,328,588.852661
-92.12378,372,588.933592
-102.1501,400,589.097977
136.94217,251,589.121658
-235.0415,349,589.126474
-638.222,358,589.311045
-153.95996,298,589.437899
-374.02234,422,589.53741
96.71275,230,589.55339
-652.45123,416,589.555613
-184.94034,304,589.752773
156.4398,264,591.575608
-530.27277,327,591.644072
44.047592,331,591.680018
66.87305,287,591.918439
-953.3329,398,591.961396
-1781.6493,405,592.094803
-1103.3468,463,592.179157
49.691544,283,592.216909
-719.0366,316,592.29129
-520.21844,388,592.498783
142.82259,297,592.529541
-408.89716,361,592.556566
-304.98547,341,592.646855
222.88216,228,592.764125
-20.402344,279,592.791943
-58.929184,261,592.920083
-462.29922,364,592.932388
14.643753,232,593.007291
-800.2649,353,593.165371
-12.404587,255,593.287064
-560.157,367,593.317693
-1573.7649,418,593.381877
-169.63216,239,593.421573
-106.59216,352,593.663796
-547.2772,411,595.452892
8.634338,315,595.458515
-676.0028,459,595.610506
33.900528,252,595.675472
-98.923004,239,595.753176
61.794678,292,595.81622
153.82535,217,595.981724
-336.78192,353,596.045954
-1388.948,469,596.1141
-863.4865,407,596.242392
-235.82388,296,596.351347
-780.1529,424,596.422161
-610.2932,419,596.548621
166.63065,250,596.618679
-791.7001,398,596.659207
79.72974,253,596.690865
134.40637,222,596.850688
-335.24097,344,596.916303
-68.64703,300,596.979745
11.220963,271,596.982743
-1065.9437,376,597.256911
-12.653809,265,597.265976
-1015.6705,451,597.397327
-395.60266,396,597.400353
13.558426,367,597.640779
-75.8445,311,599.493075
-717.93945,437,599.494489
-511.73065,354,599.55633
171.20671,267,599.731717
52.680084,248,599.794255
-601.25305,379,599.935123
-859.6316,347,599.950302
93.0487,251,600.018476
39.881897,249,600.220641
-565.0941,413,600.257625
-473.48718,319,600.309585
-219.25737,301,600.337944
117.34547,236,600.552182
93.10658,252,600.596786
-363.16058,366,600.631847
-570.7385,432,600.667818
-230.11546,305,600.872058
-69.756714,344,600.993826
-531.06903,407,601.024649
-503.36444,461,601.152798
-325.04144,367,601.252813
19.556366,283,601.316688
-605.40686,333,601.339626
-159.91177,392,601.556949
-190.43741,309,603.316951
-1413.4637,396,603.319506
-52.577957,358,603.350945
-25.911804,305,603.670143
-438.5149,326,603.691456
-346.8191,429,603.693582
-793.95197,433,603.829625
59.920715,269,603.95327
-203.9624,269,603.973446
-289.00925,394,604.106934
43.292435,329,604.178118
-159.84192,253,604.223374
-95.22598,336,604.345032
106.991066,217,604.427464
-343.1916,246,604.501931
-39.203476,365,604.514958
-165.77045,345,606.637212
189.26245,279,606.649465
58.748184,227,606.670926
21.694977,260,606.726776
59.010864,311,607.082845
-250.12958,393,607.142794
-478.08582,407,607.16887
-760.1866,461,607.299293
-36.04239,257,607.428936
115.22056,283,607.485189
-444.34225,422,609.406565
86.01428,251,609.441093
111.79818,253,609.671015
-346.29443,349,609.71905
-54.01645,318,609.802878
-248.09769,391,609.905814
59.974136,225,609.961809
119.71919,230,610.052293
-141.42712,357,610.05434
177.33868,237,610.301429
66.398254,309,610.376297
-506.555,401,610.385957
-772.7532,477,610.413359
88.38243,258,610.570008
-1168.5477,404,610.803798
145.43973,219,610.806942
-394.3562,417,610.828026
-1201.4226,425,610.86539
150.70384,239,611.063731
-16.36969,262,611.109085
-91.45894,361,611.195699
-37.062225,351,611.241269
-8.965073,222,611.295308
57.316956,247,611.366854
81.15838,268,611.468695
54.88275,233,611.537418
-116.54411,331,611.582697
153.7333,238,611.614665
156.52357,244,613.347306
-308.63654,285,613.467204
157.35226,219,613.476339
-15.844833,287,613.515861
-18.940063,342,613.717151
33.52504,254,613.732772
87.609116,279,613.806847
-496.59552,343,613.83368
-442.26508,270,614.020663
45.231583,326,614.063673
-63.43724,295,614.15331
-1028.8926,468,614.304269
203.84901,233,614.310657
-917.2678,386,614.43368
-863.95154,404,614.590024
-68.16878,362,614.712021
61.581985,260,614.723517
-1109.7223,478,614.840806
110.78854,269,614.894441
151.43289,234,614.993638
100.21983,244,615.151563
-1413.6815,410,615.221731
-30.133148,323,615.287757
-84.76607,371,615.417408
229.73277,222,615.456706
-158.92725,247,617.217011
-943.33777,459,617.327456
-122.24922,295,617.421851
28.62651,292,617.549324
-287.06824,410,617.581225
60.47975,267,617.613159
90.7259,227,617.659881
95.22132,233,617.79846
-359.62067,315,617.91988
121.10155,285,617.967834
-91.80702,379,618.017461
-518.1379,404,618.225057
72.34267,261,618.23991
-98.80507,395,618.334319
123.99946,257,618.492148
-403.33624,464,618.501076
-72.979294,392,618.664683
-784.52655,394,618.761425
-312.1159,361,618.888839
-397.1455,366,618.902576
157.7105,239,618.916367
-467.28198,364,619.142992
-48.080566,338,619.269439
-642.09924,401,619.309099
-1053.1049,464,621.160636
18.36702,318,621.27363
-228.8139,322,621.41638
-361.13626,345,621.478928
-98.79515,375,621.60516
-1004.7198,371,621.699436
-130.5529,302,621.75949
-668.50757,423,621.96292
126.42312,261,621.989496
-263.0978,274,622.066585
-1213.98,441,622.099272
3.264145,262,622.253546
121.34222,242,622.257759
119.89277,293,622.380958
-211.81374,370,622.493485
-431.28436,387,622.658555
-1109.3379,431,622.698591
-101.63971,346,622.741822
-574.728,417,622.931671
-643.9382,360,623.051253
-95.53256,326,623.057615
-134.77863,349,623.126205
-749.0807,384,623.364773
-469.30682,363,625.175078
-198.22668,385,625.210623
-431.8839,394,625.308181
70.51193,298,625.433455
115.25773,310,625.535441
-418.79288,406,625.666977
-249.66174,432,625.783945
103.38917,233,625.798922
-623.3921,444,625.938054
-8.16037,281,626.135759
-811.00793,396,626.142046
-69.01834,339,626.184963
116.30222,254,626.231617
97.615326,220,628.435037
-152.44406,270,628.481277
115.57387,339,628.60292
-75.814285,297,628.605085
217.68459,281,628.732097
-429.95767,266,628.765418
65.75372,280,628.920278
-243.01704,391,629.054646
-57.323715,317,629.115014
-515.14795,291,629.118701
135.90012,222,629.350088
21.02002,299,629.502587
-958.29956,475,629.520865
-205.6312,346,629.551347
-39.3412,345,631.453234
189.48834,234,631.470899
-330.1084,332,631.622508
-534.7053,405,631.671233
-134.06639,278,631.765479
-86.55592,341,631.814192
-239.95833,315,631.95378
-438.04718,398,632.099528
-682.92725,423,632.219414
9.4275055,379,632.222783
-156.92838,326,632.305614
142.22884,259,632.370695
-134.91666,281,632.513707
-1285.0037,391,632.629665
-529.4342,403,632.724469
-272.8993,397,632.782482
-80.59531,303,632.940047
-294.9281,422,632.95268
40.08737,287,633.025451
-576.1374,472,633.280025
-73.57309,329,633.301317
-800.6077,366,633.326838
-381.8474,374,633.415001
64.20798,291,635.26733
-281.14786,293,635.296639
-595.81116,444,635.407932
-325.7708,384,635.484456
-5.3791656,338,635.662098
-384.85193,388,635.687563
-168.48936,320,635.75712
-226.22777,322,635.838962
153.17892,225,635.93038
-39.596924,284,635.96968
162.86194,260,636.035724
46.331665,256,636.110708
196.45801,281,636.265177
-114.57033,374,636.323807
114.51652,282,636.405276
-196.97346,378,636.430877
46.108093,253,636.526382
173.92496,228,636.565062
90.40463,296,636.755004
130.91121,243,636.795898
-737.495,430,636.865231
89.66465,286,636.872491
-36.85179,297,637.108558
117.721725,283,637.170939
-66.80466,300,637.181021
-385.77307,411,637.183676
42.226562,237,639.153485
151.15335,252,639.250736
-64.68062,331,639.341977
-155.28897,288,639.476293
-1259.5554,455,639.479383
32.840515,350,639.634275
180.15419,218,639.72585
-129.01588,342,639.726947
72.53366,242,639.922199
-478.7813,451,640.002709
158.42894,259,640.026888
-443.86633,356,640.132377
98.47501,248,640.189818
-297.33685,322,640.371707
80.31551,264,640.4136
-919.2008,477,640.509593
-154.72763,384,640.596152
73.42018,243,640.629618
81.04637,223,640.848798
37.646347,309,640.854049
-506.33875,407,640.860906
5.815216,309,640.977059
-267.18228,400,641.287045
-274.7342,292,641.295553
-646.39844,421,641.315144
-399.86536,426,641.326627
-26.142792,232,643.373742
-66.989105,331,643.448819
-126.26631,371,643.48063
-134.49562,386,643.527283
59.513336,287,643.774107
-811.6051,425,643.846672
-37.689926,370,643.897612
-416.0252,418,643.994098
-229.03815,234,644.096237
66.33948,251,644.163779
-194.45284,389,644.18791
-168.6471,360,644.368698
-170.7649,319,644.432377
61.52672,324,644.503736
-532.27295,368,644.580605
-262.07556,256,644.719739
205.75095,229,644.765068
-415.4506,452,644.882598
-366.72778,264,644.888242
-787.82043,394,645.161741
-329.99817,382,645.193494
-429.17096,361,645.281756
-615.02814,440,645.359889
182.48239,271,647.446473
-439.11777,394,647.570026
-928.1088,405,647.703854
263.58496,219,647.70815
-658.0763,449,647.831963
-322.8587,347,647.948137
-365.74976,361,648.100167
-453.07922,408,648.153365
69.9046,315,648.17605
-361.86456,265,649.922094
-563.7489,280,650.094195
-506.56656,350,650.224982
-492.2093,441,650.349928
-691.0377,414,650.381349
-268.61694,393,650.521983
-125.50264,393,650.665632
-239.41463,300,650.723166
176.90558,268,650.839517
-450.5062,443,650.85588
78.53186,256,650.95911
-54.383255,254,651.127494
-724.2378,414,651.193265
135.04865,243,651.232521
-312.19128,384,651.283158
-1148.2617,400,653.339111
-135.16219,343,653.344705
83.21478,294,653.380984
-149.095,429,653.472481
15.801453,272,653.680254
-581.64514,355,653.737394
-812.0166,439,653.824872
-97.46745,313,653.825958
-701.3007,406,654.160265
-253.9021,374,654.182821
130.44559,319,654.20958
-0.3784485,366,654.256278
116.23789,262,654.48605
40.614258,291,654.490114
-62.01085,355,654.556669
-231.86794,311,654.603818
50.977493,310,654.879958
-473.4473,405,654.933164
-283.5438,425,654.951266
-858.27893,348,654.9707
143.35887,240,655.236465
-66.3127,332,655.294902
-203.74821,407,655.321625
-165.51784,412,657.024542
117.644875,316,657.233895
54.57019,240,657.243277
-94.48764,306,657.283065
-2.5926514,332,657.404855
109.7119,229,657.477166
-170.29082,320,657.569937
-294.2826,311,657.612268
-60.620026,351,657.792381
-227.54819,359,657.882727
-25.836395,405,658.030006
-294.71417,368,658.03264
-24.90419,306,658.252078
-113.28294,401,658.276103
-531.27594,335,658.431701
-283.72455,363,658.459419
-173.34225,376,658.679486
85.22867,268,658.742366
-165.3546,309,658.759016
-452.12024,470,658.761455
177.06918,249,659.024087
-31.698761,341,659.041642
107.79373,275,659.049304
-616.4495,354,659.117037
109.10662,278,661.001662
-748.8389,427,661.175045
-663.0895,446,661.221754
-196.76639,418,661.261309
-114.49562,339,661.389792
143.66797,250,661.432858
-550.2228,353,661.583125
138.681,224,661.622241
-209.37079,416,661.687244
156.75044,220,661.850634
-318.05878,409,661.859436
61.26042,277,661.873737
186.58553,232,661.929726
174.31033,226,662.088647
164.04868,224,662.110721
103.43785,292,662.168381
-747.8485,395,662.349552
187.86996,246,662.350716
-585.6539,405,662.540209
-713.31836,453,662.646981
200.91081,283,662.648018
-213.56386,334,662.704096
180.20088,264,662.816852
-357.3482,320,663.036984
-122.70599,405,663.070138
-470.67987,427,663.094049
-24.372482,285,663.11518
113.553154,273,665.033571
166.77739,242,665.05952
-149.44556,341,665.186268
-426.42365,396,665.200276
115.22928,297,665.352887
-927.8398,372,665.45878
-454.9896,411,665.630073
-631.6985,444,665.680593
15.357559,351,665.731627
152.54889,222,665.869638
-323.94904,427,665.922099
-1118.7167,462,666.170753
-455.90015,418,666.176183
-808.98126,427,666.31785
-697.82495,384,666.323828
-137.17235,382,666.581565
-211.33833,425,666.62974
-146.19469,316,666.657551
-1469.3293,429,666.786305
175.19878,262,666.910156
129.1932,311,666.991245
-916.771,463,668.900196
-44.69745,322,668.976746
-0.5729675,257,669.132092
-61.31105,355,669.156324
-33.925385,380,669.351066
-652.78204,349,669.37344
95.51936,298,671.451582
-1305.0773,424,671.564107
186.64502,245,671.586524
48.4498,279,671.753368
-687.01105,396,671.774051
20.15863,281,671.873012
59.155457,344,671.964674
201.89117,232,672.017528
-664.94,422,672.313346
-33.151825,312,672.398571
-586.56573,414,672.425117
144.99228,352,672.523354
101.49494,305,672.849071
-673.425,419,672.910416
-228.82346,415,672.98999
44.840805,382,673.021989
167.74141,227,673.092968
-82.03793,295,675.291245
-343.85516,381,675.304809
119.61689,302,675.34015
212.70782,226,675.617608
-503.763,473,675.631636
-125.837006,320,675.677254
-933.1167,411,675.78343
176.98398,295,675.948061
-22.196991,313,675.982581
-271.7135,224,676.041669
-543.2362,386,676.103522
56.90248,271,676.245538
125.184586,216,676.340939
-153.42091,378,676.391536
38.457443,324,676.392658
178.84285,247,676.51436
174.12813,226,676.671296
44.03145,284,676.684407
194.4877,251,676.823575
-346.5484,436,676.911833
76.869736,221,676.923626
-316.58502,424,677.159972
211.13496,256,677.205842
-35.87462,301,677.240666
-185.00783,402,677.26535
116.33219,284,677.457898
0.87789917,280,677.50049
168.7266,261,677.514844
61.080826,310,679.247439
11.135147,286,679.459391
34.648346,292,679.519691
14.558945,331,679.546058
-330.20282,361,679.670109
-220.58296,364,679.847404
-329.53067,323,679.895647
-367.86133,376,679.925901
-37.67134,335,680.037811
222.477,221,680.094527
169.11887,236,680.195943
-26.35672,270,680.203013
150.61107,233,680.306687
137.37912,248,680.486966
-618.3772,415,680.570843
-184.88914,328,680.673658
-844.5188,469,680.720123
12.300003,256,680.765407
-406.33026,418,681.020228
-87.30493,374,681.078297
-347.65942,381,681.130781
-664.08966,412,681.205202
54.42978,281,681.315087
130.6355,255,681.343663
185.85368,224,681.362258
-661.7482,366,683.2096
-173.62651,314,683.282914
-111.42653,372,683.398497
0.31549072,391,683.399556
116.5668,224,683.465424
166.69858,275,683.576184
185.40625,328,683.740462
-264.76974,428,683.84932
-742.5976,377,683.864702
151.1676,218,683.969711
-719.4165,424,684.02239
-319.99994,336,684.220345
-27.252655,250,684.239443
-386.0486,401,684.271781
-303.31396,366,684.407465
158.10992,229,684.47279
204.14182,239,684.657505
-990.2992,423,684.658893
-224.3393,430,684.719846
65.220215,256,684.7423
113.916664,298,684.973724
204.24384,254,684.988037
-178.53632,391,685.075318
145.67911,356,685.122221
164.53159,237,685.230173
187.31433,295,685.306606
-23.54683,252,687.194811
73.42656,300,687.321655
35.85266,266,687.394561
128.96057,273,687.474134
171.07227,273,687.512697
244.42075,234,687.570765
123.48118,256,687.658164
127.96495,237,687.725949
-144.22862,325,687.855275
-141.56137,329,687.919368
111.33004,278,687.956305
-89.372116,360,688.110708
-146.6475,380,688.265079
-158.90498,351,688.296194
-0.41508484,337,688.318106
-14.260178,342,688.470047
162.42847,256,688.535362
256.24652,290,688.605666
-177.46631,339,688.689418
165.10596,240,688.806186
80.39395,376,688.889644
129.99411,253,688.964089
76.90635,384,689.030518
-265.2099,338,689.166971
8.198624,347,689.256118
-6.8604736,281,689.259116
-296.2364,380,691.239041
99.31014,228,691.341073
-183.45076,323,691.351309
197.7108,260,691.379218
178.47427,228,691.517181
-600.9409,377,693.766509
-764.8245,413,693.813234
-147.7843,415,693.84092
138.44553,286,693.842996
-208.47668,248,694.093479
-543.6277,345,694.15656
43.649628,377,694.272516
-102.433136,386,694.280993
-838.9396,355,694.49198
-229.67046,354,694.551702
83.40577,268,694.58572
-253.81882,404,694.743165
82.79853,269,694.81659
-24.873093,273,694.907891
-681.27954,423,695.051991
-130.20091,336,695.129891
-429.0592,324,695.188976
-926.477,489,695.457535
-16.340439,326,695.486903
-126.91148,292,695.507561
-523.22345,423,695.523244
0.072021484,271,697.52878
151.50427,250,697.536661
-164.36838,387,697.726618
-179.48152,421,697.74676
16.683075,351,697.922594
176.58546,218,697.961157
-218.00337,400,697.965178
-639.68616,380,698.15636
184.05139,290,698.227877
144.14017,299,698.278335
-71.40587,350,698.324968
140.89503,277,698.447809
67.50276,347,698.60252
-89.9223,336,698.645454
-11.910019,299,698.656257
-155.61836,237,698.710381
-129.43816,384,699.090694
84.60928,291,699.092914
-81.78587,376,699.139663
-478.01718,417,699.178757
174.65588,232,699.368774
-75.94798,297,699.49669
-385.93164,407,699.576318
-518.3821,458,701.773871
-100.18289,401,701.904289
-551.7172,425,702.04627
-1064.8845,431,702.13348
-287.02594,426,702.261129
-57.059357,348,702.287874
-71.80177,335,702.408835
-277.50677,369,702.525231
190.61589,261,702.53398
75.76865,257,702.673296
-109.25784,405,702.704046
-194.96297,290,702.818532
-89.3781,376,702.917592
-808.4498,362,703.047865
223.19095,220,703.049922
-692.05115,433,703.151245
119.95978,244,703.169881
-385.26453,289,703.34714
-204.03217,303,703.359578
237.75403,218,703.376704
153.5636,224,703.588955
139.82306,242,703.595179
187.80838,217,703.59957
-955.6502,463,703.648382
186.66663,257,705.60195
57.028168,317,705.614725
13.7981415,327,705.632859
-175.11339,358,705.659012
243.98264,235,705.968795
189.80452,233,705.990532
63.073166,311,706.039511
-407.21002,455,706.206788
123.285095,287,706.309329
-345.08514,372,706.43723
34.209793,334,706.442847
114.668724,232,706.647861
-354.5301,384,706.721473
-514.44257,307,706.859137
-245.48724,383,706.940487
-103.13405,401,707.119092
-7.4114075,345,707.125851
-194.02396,368,707.293616
-116.32849,323,707.325047
248.52649,268,707.445848
74.71527,320,707.539004
-213.25764,328,707.753884
180.42833,362,707.76351
166.48251,327,707.929917
-145.43657,415,707.963983
-204.04173,370,710.273669
-647.756,385,710.313825
196.7378,225,710.326806
88.605194,301,710.384645
36.558563,299,710.653621
107.93231,344,710.709816
-382.69626,425,710.762364
-463.60333,456,710.87872
-226.4972,354,711.034816
28.432892,343,711.080246
-81.07306,312,711.098982
-292.48657,389,711.292902
-134.84372,283,711.33021
-474.58685,405,711.518883
36.42726,425,711.521928
207.11366,232,711.532231
19.708725,334,711.674719
-28.042175,322,711.868954
52.429993,390,711.93099
-319.65802,396,711.934053
-206.32625,306,712.000026
138.43347,240,712.121461
79.20517,233,712.181508
101.76037,222,712.248229
229.38757,338,712.301115
221.22838,223,712.423216
-14.50293,362,715.909411
14.596924,380,716.041124
41.799606,329,716.042418
-107.907455,317,716.158192
112.18247,304,716.237285
83.68407,252,716.306578
-36.870193,370,716.428608
142.70319,275,716.523186
223.90002,252,716.576375
-279.9256,411,716.592247
22.494492,348,716.904892
-682.2968,440,716.910296
134.38641,302,716.925126
55.1232,360,716.968568
224.40053,216,717.206265
-507.99017,301,717.240014
-319.30267,358,717.307885
-191.61876,426,717.356575
133.11652,300,717.539179
-8.971756,361,717.570719
20.46402,306,717.620117
-148.15605,399,717.767038
131.6485,250,717.830996
-1916.5863,427,717.983382
-290.2727,396,719.649159
-19.04477,366,719.803586
162.98323,237,719.885605
-237.85667,425,719.927529
-598.2444,359,720.074792
-295.69128,268,720.192326
-470.81363,448,720.298
-29.284332,427,720.397709
38.84488,320,720.415555
-713.70483,426,720.633657
215.70953,235,720.644016
-172.3398,381,720.691345
-192.37311,345,720.780504
175.12389,288,720.95814
-259.16043,323,720.985734
120.80251,228,721.036593
-10.816315,382,721.118245
222.75455,297,721.2933
180.64093,286,721.355773
40.123856,398,721.427093
165.16226,311,721.456766
0.69026184,368,721.69709
-393.77112,358,721.754238
-68.70802,326,721.802036
-248.51408,416,723.779884
202.72621,240,723.900724
-0.0034179688,363,723.989838
-236.7863,302,724.016778
134.82594,303,724.155735
151.19775,281,724.31064
-276.43884,366,724.320342
189.78828,280,724.334757
68.069595,232,724.564486
-183.57173,383,724.567698
51.13881,302,724.655501
-240.47334,421,724.757505
77.84107,319,724.997169
-208.7968,402,725.000222
-414.46323,431,725.029775
61.7352,406,725.198879
100.55393,249,725.270513
-247.9343,384,725.447096
-330.05444,423,725.460092
22.163422,288,725.508067
-409.96625,376,725.680715
218.60556,248,725.730925
-90.826004,279,725.749449
-33.159134,320,725.859334
-26.337921,351,727.836442
-28.161087,336,727.894666
-127.14348,373,727.976512
-83.469604,341,728.051386
-7.5135803,308,728.219986
-261.83005,406,728.363096
57.017227,302,728.383276
-667.5607,423,728.437891
31.853668,318,728.56252
107.490654,357,728.75127
-62.319687,423,728.847687
128.79935,270,728.8616
-121.529465,426,728.90809
193.49852,275,729.168612
-510.37473,471,729.266915
42.197495,408,729.290704
-107.14226,369,729.308696
224.32924,220,729.395624
161.0765,224,729.539784
119.94982,324,729.640322
-195.84749,351,729.646407
23.90268,276,729.871368
-164.66948,425,729.881904
-326.3277,378,730.109647
-233.53171,398,732.029045
202.36302,238,732.06627
33.38954,434,732.316272
104.46353,358,732.419385
114.68377,335,732.421481
-251.22139,338,732.451556
250.00224,225,732.577266
147.20538,288,732.775949
-45.425095,317,732.842058
198.76611,270,732.887197
-775.28284,470,732.970255
202.704,252,733.105102
190.03455,253,733.154785
1.5756989,368,733.163126
-414.58124,460,733.455578
-175.71553,389,733.518267
-672.77655,372,733.551069
-4.6724854,392,733.580662
239.64697,239,733.7823
40.341873,336,733.919094
233.94899,358,733.97161
-595.6391,475,733.972677
132.83984,306,735.90747
-516.943,434,738.004954
-116.696976,421,738.053614
-468.46747,473,738.113024
-357.74347,396,738.168248
244.13628,229,738.300059
101.005745,322,738.359673
-40.244858,335,738.466657
-475.13147,407,738.598301
97.10068,396,738.72019
207.07411,260,738.744218
-214.84645,387,738.769548
